place,catu,grav,sexe,secu1,senc,catv,obs,obsm,choc,manv,motor,catr,circ,nbv,vosp,prof,plan,surf,infra,situ,vma,hrmn,lum,atm,col,lat,long,we,age,agg_1,agg_2,int_1,int_2,int_3,int_4,int_5,int_6,int_7,int_8,int_9
1.0,1.0,2.0,0.0,1.0,1,10,0,2,1,19,1,3,2,2,0,1,1,1,0,3,80,6,2,1,3,47.67409,0.22177,False,26.0,True,False,False,True,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,3,7,0,2,3,1,1,2,2,2,0,1,1,1,0,1,80,18,1,1,5,45.114541,5.698943,True,34.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,2,33,0,2,7,1,1,4,1,1,0,1,1,1,0,1,30,7,3,1,3,48.862293,2.385211,False,42.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,3,7,0,2,3,1,1,4,2,2,0,1,1,1,0,1,50,17,1,1,3,48.652495,1.826705,False,61.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,3,2,0,2,1,1,1,4,2,2,0,1,1,2,0,1,50,8,1,8,3,48.27242,4.05516,False,14.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,3,7,0,1,1,2,0,7,2,5,0,1,1,1,0,1,50,9,1,1,6,43.6622,7.13222,False,30.0,False,True,True,False,False,False,False,False,False,False,False
2.0,2.0,2.0,0.0,1.0,1,7,0,2,1,2,1,7,2,0,0,1,1,1,0,1,80,7,5,5,2,48.161341,-1.689935,False,15.0,True,False,True,False,False,False,False,False,False,False,False
5.0,2.0,1.0,1.0,8.0,1,50,9,0,7,14,3,4,1,1,0,1,1,1,0,1,30,23,3,1,6,48.858732,2.30323,False,16.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,1,7,0,2,3,15,1,7,2,2,0,1,1,1,0,1,50,20,3,6,3,49.46097,1.110609,True,50.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,1,2,1,1,4,2,2,0,1,1,2,0,1,50,11,1,2,6,48.838319,2.342078,False,51.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,0.0,8.0,1,7,0,1,1,1,2,3,2,2,0,1,1,1,6,1,50,16,1,1,6,48.77153,2.47806,False,38.0,False,True,True,False,False,False,False,False,False,False,False
10.0,3.0,3.0,1.0,0.0,1,7,0,1,1,15,1,4,1,1,0,1,2,1,0,1,50,10,1,1,6,44.550842,-0.870436,False,85.0,False,True,False,False,False,False,False,False,False,False,True
1.0,1.0,1.0,0.0,8.0,2,7,0,2,1,1,1,7,2,2,1,1,1,1,0,1,50,2,3,1,1,50.6976874819,3.1859491064,False,30.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,4.0,0.0,2.0,2,33,0,2,3,1,1,3,2,2,0,1,2,1,0,1,80,16,1,1,1,47.307701,0.387395,True,66.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,2,33,0,2,1,1,1,2,2,2,0,1,1,1,0,1,50,17,2,1,3,48.71675,2.57195,False,32.0,True,False,False,False,True,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,7,9,1,2,1,1,3,2,2,0,1,1,1,0,4,50,15,1,1,7,49.090861,4.893486,False,28.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,1.0,1.0,1,7,15,0,3,13,1,3,2,2,0,1,3,1,0,3,80,15,1,1,6,43.390641,5.772854,False,65.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,1.0,0,7,0,2,1,1,1,3,2,2,0,1,1,1,0,1,80,17,1,1,1,48.633937,7.622559,False,19.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,8.0,1,10,6,2,8,9,1,2,3,2,0,1,2,1,0,1,50,11,1,1,3,41.94072,8.75601,False,66.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,3,7,0,2,0,0,1,4,2,2,0,1,1,1,0,1,80,18,5,1,1,46.7849523735,4.8883232474,True,61.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,3,7,0,2,6,15,1,4,2,2,0,1,1,1,0,1,30,18,1,1,2,47.00405,3.15627,False,65.0,False,True,False,False,False,False,False,False,False,False,True
1.0,1.0,2.0,0.0,1.0,3,7,0,2,4,2,0,3,1,2,0,1,1,1,0,1,50,11,1,1,6,48.8523,2.76363,False,28.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,7,0,2,1,1,1,7,2,3,0,1,1,1,0,1,50,10,1,8,1,45.78235,3.07317,True,24.0,False,True,False,False,False,False,True,False,False,False,False
1.0,1.0,2.0,0.0,2.0,1,33,0,2,1,15,1,4,1,1,0,1,1,1,0,1,30,10,1,1,1,42.69377,2.90287,False,54.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,7,0,2,8,1,1,3,2,2,0,1,3,1,0,1,50,18,2,1,5,43.15798644,5.76503134,False,54.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,10,0,2,4,12,1,1,1,4,0,1,1,1,0,1,90,16,1,1,5,48.81731613,2.44009667,False,44.0,True,False,True,False,False,False,False,False,False,False,False
2.0,2.0,2.0,0.0,8.0,2,7,8,0,1,21,1,7,2,2,0,2,1,1,0,4,50,22,3,1,6,43.128847,5.966873,False,18.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,7,3,0,4,2,0,1,3,3,0,1,1,1,0,1,130,17,1,1,2,48.444348,2.904983,False,31.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,1,7,0,2,1,2,0,4,3,2,0,3,1,2,0,1,50,16,2,2,4,47.35141,0.68156,False,19.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,2,7,0,2,3,20,0,3,1,0,0,1,1,1,0,1,50,14,1,6,3,48.75506,2.30566,False,46.0,False,True,True,False,False,False,False,False,False,False,False
10.0,3.0,3.0,0.0,0.0,1,7,0,1,3,1,1,3,2,2,0,1,1,1,6,6,30,14,1,1,6,48.023853,-4.540102,True,72.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,2,33,0,2,2,17,1,4,2,2,0,1,1,1,0,1,50,15,1,7,3,48.9562267692,2.4959796983,True,27.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,10,4,2,7,1,1,3,2,4,0,1,1,1,0,1,50,15,1,1,5,48.43318,2.16721,False,32.0,True,False,False,False,False,False,False,False,False,False,True
1.0,1.0,1.0,1.0,1.0,2,10,0,2,3,9,1,4,2,2,0,1,1,1,0,1,50,0,3,1,3,44.86291,-0.66593,True,52.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,1.0,1.0,2,7,0,2,3,1,1,3,2,2,0,1,3,1,0,1,80,13,1,1,1,43.840424,5.20135,False,30.0,True,False,True,False,False,False,False,False,False,False,False
2.0,2.0,2.0,1.0,1.0,2,7,0,2,1,1,1,3,2,2,0,2,2,1,0,1,80,8,1,1,1,46.254274,5.505738,False,67.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,1.0,2.0,3,1,0,0,7,21,5,4,2,2,0,2,1,7,0,1,30,14,1,1,7,44.302188,2.577488,False,69.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,1,1,1,3,2,2,0,1,1,2,5,1,90,12,1,2,1,47.53689,-2.740886,False,50.0,True,False,False,False,True,False,False,False,False,False,False
10.0,3.0,2.0,0.0,0.0,2,50,0,1,2,21,3,4,1, -1,0,1,1,1,0,1,30,18,1,1,6,48.854314,2.292312,False,5.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,2.0,1.0,2.0,3,1,0,2,4,1,5,4,2,2,0,2,1,2,0,1,50,7,3,2,2,48.4095647,-4.48292344,False,48.0,False,True,False,False,False,False,False,True,False,False,False
1.0,1.0,2.0,1.0,1.0,1,7,0,2,2,15,1,4,2,2,0,1,1,2,0,1,50,11,1,2,3,47.23305,6.01931,False,57.0,False,True,False,True,False,False,False,False,False,False,False
10.0,3.0,2.0,1.0,0.0,1,7,0,1,2,17,1,4,2,2,0,1,1,1,0,1,50,17,2,1,6,48.7975967183,2.4391407965,False,11.0,False,True,False,False,False,False,False,True,False,False,False
1.0,1.0,2.0,0.0,2.0,1,33,0,2,3,9,1,1,3,6,0,1,1,1,0,1,90,17,1,1,3,49.03401,2.10276,False,22.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,10,0,2,2,14,1,4,1,1,0,1,2,1,0,1,30,14,1,1,3,43.09869749,5.89035738,False,20.0,False,True,True,False,False,False,False,False,False,False,False
3.0,2.0,1.0,1.0,1.0,2,7,0,2,1,9,1,2,3,3,0,1,1,1,0,8,70,15,1,1,2,48.79312,2.0818,False,2.0,True,False,False,False,False,False,False,False,False,False,True
2.0,2.0,1.0,0.0,1.0,2,7,0,2,4,1,0,4,2,2,0,1,1,1,0,1,50,15,1,1,2,43.20722,2.38219,False,55.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,0,10,0,2,6,19,1,4,2,2,0,1,1,1,0,1,50,8,1,1,3,49.27365,1.22374,False,35.0,False,True,False,True,False,False,False,False,False,False,False
2.0,2.0,1.0,1.0,2.0,2,30,2,0,7,14,3,4,2,4,0,1,1,1,0,1,30,3,3,1,6,48.862426,2.303426,True,21.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,2,33,3,0,9,1,1,3,2,2,0,2,4,1,0,1,80,10,1,1,7,48.030884,6.868837,False,32.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,2.0,2,2,0,2,1,1,1,3,2,2,0,1,1,1,0,1,50,18,2,1,3,46.290802,2.735392,False,16.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,0,7,0,2,6,15,1,3,2,2,0,2,1,1,3,1,50,6,5,1,3,49.218123,2.129151,False,48.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,2.0,3,30,0,2,6,23,1,4,2,1,0,1,1,1,0,1,50,10,1,1,2,44.1945,0.60332,True,42.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,2,7,0,2,1,1,1,3,1,4,0,2,1,1,0,1,90,8,1,1,5,45.33765687,5.5434823,False,52.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,3,7,0,2,6,1,1,4,1,3,0,1,1,1,0,1,50,10,1,1,3,48.91343,2.21886,True,65.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,2.0,0,2,0,2,1,2,1,4,2,2,0,1,1,1,0,1,50,16,1,1,3,43.631655,3.43706,False,37.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,2.0,1.0,1.0,1,7,0,2,5,23,1,3,2,6,0,1,1,1,5,1,50,12,1,1,5,48.95824,2.55829,True,42.0,False,True,False,True,False,False,False,False,False,False,False
2.0,2.0,2.0,1.0,2.0,1,33,0,2,3,1,1,3,4,2,0,1,1,1,0,1,50,12,1,1,1,46.145712,6.387557,False,27.0,False,True,False,False,False,False,False,False,False,False,True
5.0,2.0,2.0,0.0,0.0,2,7,4,0,0,21,1,1,3,4,0,1,1,1,0,1,130,16,1,1,6,43.270706,2.003803,True,15.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,8.0,3,15,0,2,1,2,1,2,2,2,0,1,1,1,0,1,80,12,1,1,5,43.53017,4.96052,False,66.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,0,7,0,2,1,16,1,3,1,2,0,1,2,1,5,1,50,8,1,1,2,43.631658,6.957496,False,55.0,True,False,False,False,False,False,False,True,False,False,False
1.0,1.0,1.0,1.0,1.0,1,7,0,2,1,2,1,3,2,2,0,1,1,1,0,1,80,19,5,1,4,44.428631,0.278467,True,25.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,2.0,1,33,13,0,1,1,1,3,2,2,0,1,3,1,0,3,70,11,1,1,6,43.513024,1.255617,False,36.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,1,33,13,0,2,1,1,3,2,2,0,2,2,1,0,3,80,12,1,1,7,43.865073,6.461334,False,32.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,1.0,2,7,0,2,3,15,1,4,2,2,0,1,1,1,0,1,30,18,3,1,3,48.1977,3.274,True,21.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,3,7,0,1,1,17,1,4,1,6,0,1,1,1,0,1,50,9,1,1,6,43.269743758,5.3869156257,False,57.0,False,True,False,False,False,False,False,False,False,False,True
5.0,2.0,1.0,0.0,1.0,2,7,0,2,1,2,1,2,4,2,0,1,1,1,0,8,90,19,5,1,4,48.126211,-1.714947,True,20.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,8.0,2,7,0,2,2,1,1,4,1,1,0,1,1,1,0,1,50,22,3,1,3,45.42445,4.39309,True,35.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,1,7,0,2,3,1,1,4,2,2,0,1,2,2,0,1,50,13,1,2,1,48.76607,2.46749,False,43.0,False,True,True,False,False,False,False,False,False,False,False
10.0,3.0,2.0,0.0,0.0,1,7,1,1,0,15,1,4,2,2,0,1,1,1,0,1,50,7,1,7,6,48.53205,7.71739,False,15.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,3,7,0,2,7,1,1,4,2,2,0,1,1,1,5,1,50,22,4,1,3,44.13971,4.08753,False,17.0,False,True,False,False,False,False,False,True,False,False,False
1.0,1.0,3.0,0.0,1.0,2,7,0,2,2,15,1,3,2,2,0,1,1,1,0,1,50,8,1,1,3,43.959125,0.367688,False,89.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,0,7,0,2,3,1,0,4,1,1,0,1,1,1,0,1,50,2,3,1,6,48.3848674224,-4.5009854436,False,39.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,1.0,1,7,0,2,1,19,1,4,2,2,0,1,1,1,5,1,50,14,1,1,3,50.7370639838,3.1395095587,False,44.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,2,7,0,2,1,21,1,3,2,2,0,1,1,1,0,1,50,12,1,1,5,48.99048,2.29658,True,27.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,17,0,2,3,1,1,4,3,4,0,1,1,1,0,1,70,17,1,1,4,49.27311,4.06095,False,28.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,2,2,1,1,4,2,4,0,2,1,1,0,1,50,18,1,1,3,47.36598,0.71811,False,25.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,7,3,0,9,1,1,4,2,2,0,1,2,1,0,1,50,22,3,1,6,48.84138,2.57913,False,27.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,2.0,2,30,0,2,1,1,1,3,2,2,0,1,1,1,0,1,50,7,2,1,3,49.90147,1.05173,False,52.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,0,7,0,2,1,1,1,3,2,3,0,1,1,2,0,1,50,16,1,3,4,49.90612,2.27028,False,47.0,False,True,True,False,False,False,False,False,False,False,False
10.0,3.0,3.0,0.0,0.0,1,7,0,1,2,19,1,3,2,2,0,1,1,1,0,1,80,19,5,1,6,42.4111070077,1.992162466,False,21.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,3,7,0,2,1,2,1,3,1,1,0,1,1,1,0,1,30,11,1,1,4,48.966527,2.366147,False,26.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,7,0,2,0,0,1,4,3, -1,0,2,1,1,0,1,50,21,3,1,3,48.69425118,6.13163576,True,40.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,0,2,1,2,3,2,2,0,1,1,1,5,1,90,11,1,1,3,47.078466,0.067463,True,76.0,True,False,False,False,True,False,False,False,False,False,False
9.0,2.0,1.0,0.0,1.0,2,7,0,0,3,1,1,1,3,5,0,1,1,1,0,1,130,11,1,1,3,44.71665,4.785426,False,7.0,True,False,False,False,False,False,False,False,False,False,True
1.0,1.0,3.0,0.0,2.0,0,31,0,2,7,1,1,4,2,2,0,1,1,1,0,1,50,6,3,1,3,43.8366,4.3726,False,65.0,False,True,False,False,False,True,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,2,7,0,2,3,1,1,4,2,4,2,1,1,1,0,1,30,9,1,1,5,47.45,-0.56732,True,45.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,1,7,0,0,3,1,2,3,1,2,0,1,2,1,0,1,80,7,1,1,3,45.513001,4.192185,False,35.0,True,False,False,False,False,False,False,True,False,False,False
1.0,1.0,2.0,0.0,2.0,2,32,0,2,4,2,1,4,4,0,3,1,1,1,0,1,30,10,1,1,4,48.871682,2.341881,False,45.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,1.0,3,7,0,2,3,1,1,4,2,1,0,1,1,2,0,1,50,12,1,2,3,48.75111,1.34992,False,21.0,False,True,False,False,True,False,False,False,False,False,False
10.0,3.0,3.0,0.0,0.0,2,7,0,1,4,1,1,4,1,2,0,1,1,1,0,1,50,14,1,1,2,45.04183,3.88861,False,85.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,3,7,0,2,3,1,1,4,2,1,0,1,1,1,0,1,50,18,2,1,1,45.564746,4.838179,False,40.0,True,False,True,False,False,False,False,False,False,False,False
4.0,2.0,2.0,0.0,1.0,2,7,0,2,8,19,1,4,2,5,0,1,1,1,0,1,50,19,1,1,3,43.60794,1.39506,False,8.0,False,True,False,False,False,False,False,False,False,False,True
1.0,1.0,1.0,0.0,1.0,2,13,0,2,0,23,6,4,1,2,0,1,1,1,0,1,50,19,1,1,2,48.837753,2.297427,False,55.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,8,2,2,15,1,3,2,1,0,1,1,2,0,1,50,0,3,2,1,48.7792404774,2.2284915671,True,20.0,False,True,False,False,True,False,False,False,False,False,False
7.0,2.0,3.0,0.0,1.0,1,7,0,2,1,12,1,1,3,3,0,1,1,2,0,1,130,8,2,2,2,45.463652,4.832922,False,51.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,1.0,1,7,8,0,3,13,1,4,1,1,0,1,1,1,0,4,50,0,3,1,6,48.60645,7.75344,False,37.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,8.0,1,33,0,2,1,1,1,4,2,2,1,1,1,1,0,1,50,20,1,1,3,49.88557,2.26536,False,52.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,2.0,1.0,2.0,1,50,0,0,0,1,3,4,2,2,0,1,1,1,0,1,30,12,1,1,7,47.743453,-3.382018,False,20.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,2,10,0,2,4,12,0,3,1,2,0,1,2,2,0,1,30,13,1,2,2,48.97839,2.29199,False,58.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,8.0,1,7,0,2,7,15,1,4,2,1,0,2,1,1,0,1,30,18,1,1,3,47.406283,0.979865,False,28.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,0.0,8.0,2,7,0,2,4,2,1,3,2,2,1,1,1,2,0,1,50,15,1,1,2,48.816825,2.306753,True,22.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,7,13,0,1,0,1,3,2,2,0,1,1,2,0,3,80,5,5,3,1,48.824677,2.883265,False,21.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,37,0,2,2,1,0,3,2,2,0,1,1,2,0,1,80,6,2,3,3,49.875493,2.843085,False,49.0,True,False,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,0,7,0,0,5,4,1,4,2,2,0,2,1,1,0,1,30,12,1,1,2,49.7400833973,4.7530728578,True,54.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,10,0,2,7,17,1,3,2,2,0,1,1,2,0,1,90,9,1,2,3,46.653211781,1.4548140764,True,51.0,True,False,True,False,False,False,False,False,False,False,False
10.0,3.0,2.0,0.0,8.0,3,10,0,1,2,1,0,4,2,5,3,2,1,2,2,1,50,22,3,1,6,45.76152076,4.86173222,False,36.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,1,7,0,2,1,1,1,3,2,2,0,3,2,1,0,1,50,17,1,1,1,48.516238,2.269084,False,52.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,1,7,0,2,2,15,1,4,2,2,0,2,1,1,0,1,50,22,3,1,1,43.34132,5.47259,False,36.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,1,7,0,2,1,2,0,2,3,3,0,1,1,1,0,1,110,13,1,1,4,48.625154,2.361403,True,30.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,3,10,1,3,2,2,2,2,1,1,2,1,50,8,1,1,3,46.17887,6.23333,False,40.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,3,7,0,1,3,9,1,4,1,1,1,2,1,1,0,5,30,7,2,1,6,48.862442,2.214934,False,28.0,False,True,True,False,False,False,False,False,False,False,False
5.0,2.0,1.0,0.0,3.0,2,7,0,1,2,1,1,4,2,2,0,1,1,1,0,1,50,20,3,1,6,48.9412573,2.54251079,False,1.0,False,True,True,False,False,False,False,False,False,False,False
2.0,2.0,2.0,0.0,1.0,2,7,14,0,2,0,1,3,2,2,0,1,2,1,0,8,80,6,5,1,7,43.2515937575,2.6760895572,True,18.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,8.0,2,1,0,2,1,1,5,3,1,2,0,1,2,1,5,1,50,9,1,1,3,45.86001,1.287,False,68.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,13,2,1,15,1,7,2,4,0,1,1,2,5,1,50,18,1,2,4,45.767190221,4.9328042758,False,26.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,3,1,2,3,2,2,0,3,3,2,0,1,50,15,1,2,1,46.183099,3.164964,False,44.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,15,0,0,4,23,1,2,3,4,0,1,3,1,0,1,110,1,5,1,5,48.1870287014,-2.0071855187,False,35.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,21,0,2,3,1,1,3,2,1,0,1,3,1,0,1,90,16,1,1,3,44.840557,3.211277,False,21.0,True,False,True,False,False,False,False,False,False,False,False
3.0,2.0,2.0,0.0,1.0,1,7,12,0,2,14,1,3,2,2,0,1,2,2,5,1,50,7,3,2,7,48.698373,2.290612,True,30.0,False,True,False,False,True,False,False,False,False,False,False
2.0,2.0,3.0,1.0,1.0,1,7,4,0,2,0,1,1,3,4,0,2,1,1,0,1,130,13,1,1,6,47.300188,6.031709,True,72.0,True,False,True,False,False,False,False,False,False,False,False
5.0,2.0,2.0,1.0,8.0,1,37,0,2,3,7,1,3,1,4,3,1,1,1,0,1,50,10,1,1,2,48.79021,2.36928,False,30.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,8.0,1,60,0,2,3,19,5,4,1,3,3,1,1,2,0,1,30,8,2,2,3,48.858473,2.342544,False,50.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,7,0,2,1,2,1,4,3,8,1,1,1,1,4,1,50,20,3,1,2,48.55586,7.74571,False,27.0,False,True,False,False,False,False,False,False,False,True,False
1.0,1.0,2.0,0.0,1.0,1,7,0,2,6,1,0,3,2,2,0,1,1,1,5,1,50,8,1,1,3,48.750184,2.413202,False,37.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,0,7,0,2,2,19,1,3,2,2,0,1,1,1,5,1,70,9,1,1,3,45.360416,5.433909,False,29.0,True,False,False,True,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,7,13,0,1,1,1,3,2,2,0,1,1,1,0,1,80,5,2,1,7,48.591235,3.824589,True,30.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,0.0,1,50,0,2,5,15,3,3,1, -1,0,1,2,1,0,1,50,9,1,1,2,45.827808,4.998112,False,18.0,False,True,False,False,False,False,False,True,False,False,False
2.0,2.0,2.0,1.0,8.0,2,7,0,2,4,2,1,1,3,3,0,1,1,1,0,1,110,16,1,1,2,48.72496,2.31284,True,12.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,10,0,2,0,0,1,2,3,6,0,2,1,1,0,1,90,18,1,1,6,45.7121728479,4.9687814713,False,56.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,3,10,0,2,1,2,1,4,2,2,0,2,1,2,0,1,50,13,1,2,2,47.931596,1.950061,True,49.0,True,False,True,False,False,False,False,False,False,False,False
3.0,2.0,2.0,1.0,1.0,1,7,4,2,3,1,1,2,3,6,0,1,2,2,0,1,110,14,1,3,5,48.793391,2.075548,False,9.0,True,False,True,False,False,False,False,False,False,False,False
3.0,2.0,1.0,0.0,1.0,2,7,0,2,6,1,1,4,1,3,0,1,1,1,1,1,70,22,3,1,2,45.77654,4.7915,True,14.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,2,7,0,2,1,1,1,4,2,2,2,1,1,1,0,1,30,18,1,1,1,45.73541,4.87243,False,55.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,1.0,1,7,0,2,2,1,1,3,2,2,0,2,1,2,5,1,70,10,1,1,3,45.575765,4.117502,False,81.0,True,False,False,True,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,2.0,2,33,0,2,1,17,1,4,2,2,0,2,1,1,0,1,50,7,1,1,3,43.30388372,5.43572337,True,27.0,False,True,True,False,False,False,False,False,False,False,False
2.0,2.0,1.0,0.0,1.0,2,10,0,2,4,2,1,1,1,3,0,1,1,1,0,1,110,9,1,1,4,43.41008,5.28512,False,33.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,1,33,16,0,3,17,1,3,2,2,0,2,3,1,0,3,80,15,1,1,6,49.863461,4.088813,False,22.0,True,False,True,False,False,False,False,False,False,False,False
